Facility Name,Building Name,Year Built,Priority Level,GradeCategory,PhysicalAddress,Latitude,Longitude,County
Mirror Lake Elementary School,,,Not assessed,Elementary School,"625 S 314TH ST, FEDERAL WAY, Washington, 98003-5214",47.319694,-122.324858,King
Mission View Elementary School,,,Not assessed,Elementary School,"60 TERMINAL AVENUE, WENATCHEE, Washington, 98801-0000",47.39881,-120.299325,Chelan
Monroe Elementary,,,Not assessed,Elementary School,"10901 27th Ave. SE, Everett, Washington, 98208-7808",47.898978,-122.195239,Snohomish
Monroe High School,,,Not assessed,High School,"17001 Tester Rd., Monroe, Washington, 98272-2896",47.843441,-122.009934,Snohomish
Monroe Special Ed Preschool,,,Not assessed,PK Only,"200 E FREMONT, MONROE, Washington, 98272-2336",47.85450912,-121.9688763,Snohomish
Monte Cristo Elementary,,,Not assessed,Elementary School,"1201 100th St NE, Granite Falls, Washington, 98252-9808",48.087804,-121.98287,Snohomish
Montesano Jr-Sr High,,,Not assessed,Other,"303 North Church, Montesano, Washington, 98563-2504",46.984164,-123.596544,Grays Harbor
Monticello Middle School,,,Not assessed,Middle School,"1225 28th Avenue, Longview, Washington, 98632-2768",46.139113,-122.958388,Cowlitz
Montlake Elementary School,,,Not assessed,Elementary School,"2409 22 AV E, SEATTLE, Washington, 98112-2646",47.640637,-122.304276,King
Monument Elementary,,,Not assessed,Elementary School,"1400 13th Avenue SW, QUINCY, Washington, 98848-0000",47.225857,-119.873985,Grant
Moorlands Elementary,,,Not assessed,Elementary School,"15115 84 AV NE, Kenmore, Washington, 98028-4709",47.738663,-122.230919,King
Moran Prairie Elementary,,,Not assessed,Elementary School,"4224 E 57Th Ave, Spokane, Washington, 99223-7897",47.600937,-117.348352,Spokane
Morgan Center School,,,Not assessed,High School,"1500 13th Street, Bremerton, Washington, 98337-1370",47.57334,-122.63857,Kitsap
Morgan Middle School,,,Not assessed,Middle School,"400 E First, Ellensburg, Washington, 98926-0000",46.991968,-120.543366,Kittitas
Morgen Owings Elementary School,,,Not assessed,Elementary School,"407 E Woodin, Chelan, Washington, 98816-0000",47.840266,-120.011922,Chelan
Morris Ford Middle School,,,Not assessed,Middle School,"1602 104th Street East, Tacoma, Washington, 98445-3838",47.161492,-122.40874,Pierce
Morris Schott Elementary,,,Not assessed,Elementary School,"500 N Boundary, Mattawa, Washington, 99349-0907",46.741517,-119.896595,Grant
Mosaic Home Education Partnership,,,Not assessed,Other,"9530 NE High School Rd, Bainbridge Island, Washington, 98110-0000",47.636688,-122.521656,Kitsap
Moses Lake Big Picture,,,Not assessed,High School,"803 E. Sharon Ave, Moses Lake, Washington, 98837",47.111739,-119.265549,Grant
Moses Lake Early Learning Center,,,Not assessed,PK Only,"502 South C Street, Moses Lake, Washington, 98837",47.119656,-119.290351,Grant
Moses Lake High School,,,Not assessed,High School,"803 E. SHARON AVE., MOSES LAKE, Washington, 98837-0000",47.111739,-119.265549,Grant
Mossyrock Academy,,,Not assessed,Other,"545 Williams St  , Mossyrock, Washington, 98564",46.53206,-122.486,Lewis
Mossyrock Elementary School,,,Not assessed,Elementary School,"445 WILLIAMS ST, MOSSYROCK, Washington, 98564-0455",46.53144667,-122.4859367,Lewis
Mossyrock Jr./Sr. High School,,,Not assessed,Other,"295 WILLIAMS ST, MOSSYROCK, Washington, 98564-0000",46.53044451,-122.4859123,Lewis
Mount Adams Middle School,,,Not assessed,Middle School,"541 Signal Peak Road, White Swan, Washington, 98952-0578",46.379233,-120.731948,Yakima
Mount Baker Academy,,,Not assessed,K-12,"5200 Turkington RD, Acme, Washington, 98220",48.82724721,-122.2229331,Whatcom
Mount Baker Middle School,,,Not assessed,Middle School,"2310 E Section St, Mount Vernon, Washington, 98274-6026",48.41324707,-122.3120756,Skagit
Mount Pleasant School,,,Not assessed,Other,"152 Marble Rd., Washougal, Washington, 98671-7913",45.563947,-122.230313,Skamania
Mount Rainier High School,,,Not assessed,High School,"22450 19th Ave S, Des Moines, Washington, 98198-7699",47.399858,-122.307594,King
Mount Si High School,,,Not assessed,High School,"8651 MEADOWBROOK WAY SE, SNOQUALMIE, Washington, 98065-0000",47.522481,-121.816705,King
Mount Tahoma High School,,,Not assessed,High School,"4634 S 74th Street, Tacoma, Washington, 98409-0000",47.189579,-122.501999,Pierce
Mount Vernon High School,,,Not assessed,High School,"314 N 9th St, Mount Vernon, Washington, 98273-3327",48.424155,-122.327646,Skagit
Mount Vernon Open Doors,,,Not assessed,High School,"2405 E College Way, Mount Vernon, Washington, 98273",48.43748357,-122.3101262,Skagit
Mount Vernon Special Ed,,,Not assessed,PK-12,"920 S 2nd St, Mount Vernon, Washington, 98273-4200",48.41607,-122.337614,Skagit
Mount View Elementary,,,Not assessed,Elementary School,"10811 12th Ave SW, Seattle, Washington, 98146-2125",47.506391,-122.35076,King
Mountain View Elementary,,,Not assessed,Elementary School,"1900 College St SE, Lacey, Washington, 98503-7099",47.028699,-122.822425,Thurston
Mountain View Elementary,,,Not assessed,Elementary School,"119 D ST NW, QUINCY, Washington, 98848-0000",47.242032,-119.856439,Grant
Mountain View Elementary,,,Not assessed,Elementary School,"534 E. ""K"" St., Shelton, Washington, 98584-1219",47.227519,-123.118731,Mason
Mountain View High School,,,Not assessed,High School,"1500 SE Blairmont Dr, Vancouver, Washington, 98683-8331",45.612443,-122.518288,Clark
Mountain View Middle School,,,Not assessed,Middle School,"2400 Perry Avenue, Bremerton, Washington, 98310-5139",47.581884,-122.612085,Kitsap
Mountain View Middle School,,,Not assessed,Middle School,"10921 199TH AVE CT E, Bonney Lake, Washington, 98390-0000",47.15771411,-122.1618101,Pierce
Mountainside Middle School,,,Not assessed,Middle School,"4717 E Day Mt. Spokane Rd, COLBERT, Washington, 99005",47.803481,-117.340327,Spokane
Mountainview Elementary,,,Not assessed,Elementary School,"830 Stone Rd, Yakima, Washington, 98908-9115",46.588867,-120.710048,Yakima
Mountlake Terrace Elementary,,,Not assessed,Elementary School,"22001 52nd Ave West, Mountlake Terrace, Washington, 98043",47.799483,-122.302026,Snohomish
Mountlake Terrace High School,,,Not assessed,High School,"21801 44TH AVE W, MTLK TERRACE, Washington, 98043-3598",47.801909,-122.287944,Snohomish
Moxee Elementary,,,Not assessed,Elementary School,"528 E. Seattle Avenue, Moxee, Washington, 98936-0000",46.550682,-120.381948,Yakima
Mt Baker Middle School,,,Not assessed,Middle School,"620 37TH ST SE, AUBURN, Washington, 98002-8011",47.27453,-122.220136,King
Mt Spokane High School,,,Not assessed,High School,"6015 E MT. SPOKANE PARK DR, MEAD, Washington, 99021-9468",47.78887,-117.323198,Spokane
Mt. Pilchuck Elementary School,,,Not assessed,Elementary School,"12806 20th St NE, Lake Stevens, Washington, 98258",48.014846,-122.058021,Snohomish
Mt. Rainier Parent Partnership,,,Not assessed,Other,"209 Lynch Creek Rd., Eatonville, Washington, 98328",46.870028,-122.263836,Pierce
Mt. Stuart Elementary,,,Not assessed,Elementary School,"1701 N. Cora St, Ellensburg, Washington, 98926-0000",47.00838,-120.559164,Kittitas
Muckleshoot Tribal School,,,Not assessed,K-12,"15209 SE 376TH ST, Auburn, Washington, 98092",47.26396403,-122.1366476,King
Muir Elementary,,,Not assessed,Elementary School,"14012 132nd AVE NE, Kirkland, Washington, 98034-1511",47.72685,-122.163176,King
Mukilteo Elementary,,,Not assessed,Elementary School,"2600 Mukilteo Speedway, Mukilteo, Washington, 98275",47.933161,-122.302185,Snohomish
Mukilteo Reengagement Academy Open Doors,,,Not assessed,High School,"9401 Sharon Drive, Everett, Washington, 98204",47.912765,-122.249,Snohomish
Mukilteo Virtual Academy,,,Not assessed,High School,"9401 Sharon Dr, Everett, Washington, 98204",47.91286413,-122.2443458,Snohomish
Mullan Road Elementary,,,Not assessed,Elementary School,"2616 E 63Rd Ave, Spokane, Washington, 99223-7410",47.596054,-117.372496,Spokane
Mullenix Ridge Elementary School,,,Not assessed,Elementary School,"3900 SE MULLENIX RD, PORT ORCHARD, Washington, 98367-0000",47.467694,-122.603606,Kitsap
N Omak Elementary,,,Not assessed,Elementary School,"615 OAK STREET, OMAK, Washington, 98841-0833",48.418026,-119.517773,Okanogan
Naches Trail Elementary,,,Not assessed,Elementary School,"15305 Waller Road East, Tacoma, Washington, 98446-1533",47.117667,-122.38805,Pierce
Naches Valley Elementary School,,,Not assessed,Elementary School,"151 Bonlow Drive, Naches, Washington, 98937",46.723099,-120.684281,Yakima
NACHES VALLEY ESD 105 OPEN DOORS,,,Not assessed,High School,"33 S SECOND AVE, YAKIMA, Washington, 98902",46.60040649,-120.5105741,Yakima
Narrows View Intermediate,,,Not assessed,Middle School,"7813 44TH ST W, UNIVERSITY PLA, Washington, 98466-0000",47.218334,-122.541812,Pierce
Naselle Jr Sr High Schools,,,Not assessed,Other,"793 SR 4, NASELLE, Washington, 98638-0000",46.376701,-123.802208,Pacific
Naselle Youth Camp School,,,Not assessed,Other,"11-S YOUTH CAMP LANE, NASELLE, Washington, 98638-8600",46.39267,-123.82442,Pacific
Nathan Hale High School,,,Not assessed,High School,"10750 30 AV NE, SEATTLE, Washington, 98125-7937",47.707774,-122.294331,King
Nautilus K-8 School,,,Not assessed,Other,"1000 S 289TH ST, FEDERAL WAY, Washington, 98003-8256",47.342595,-122.322275,King
Naval Avenue Elementary School,,,Not assessed,Elementary School,"900 Olympic Avenue, Bremerton, Washington, 98312-3825",47.569594,-122.648498,Kitsap
Neely O Brien Elementary School,,,Not assessed,Elementary School,"6300 S 236th ST, Kent, Washington, 98032-2690",47.391552,-122.256599,King
Nelsen Middle School,,,Not assessed,Middle School,"2403 Jones Ave S, Renton, Washington, 98055-4304",47.458089,-122.198186,King
Nelson Elementary School,,,Not assessed,Elementary School,"22109 108th Ave E, Graham, Washington, 98338",47.055355,-122.285921,Pierce
Nespelem Elementary,,,Not assessed,Other,"229 SCHOOLHOUSE LOOP RD, NESPELEM, Washington, 99155-0291",48.165548,-118.987447,Okanogan
Ness Elementary,,,Not assessed,Elementary School,"9612 E CATALDO  , SPOKANE, Washington, 99206-0000",47.665622,-117.275581,Spokane
New Beginnings,,,Not assessed,High School,"200 Lynch St. W, Eatonville, Washington, 98328",46.87070902,-122.2684511,Pierce
New Horizons High School,,,Not assessed,Other,"2020 W ARGENT RD, PASCO, Washington, 99301-0000",46.2521357,-119.1287952,Franklin
New Market High School,,,Not assessed,High School,"7299 New Market Street SW, Tumwater, Washington, 98501",46.982405,-122.913683,Thurston
New Market Skills Center,,,Not assessed,High School,"7299 New Market Street SW, Tumwater, Washington, 98501-0000",46.982464,-122.913927,Thurston
New Start,,,Not assessed,High School,"614 SW 120th St, Seattle, Washington, 98146",47.495788,-122.342691,King
Newcastle Elementary School,,,Not assessed,Elementary School,"8400 136th Ave SE, Newcastle, Washington, 98059",47.526126,-122.159954,King
NEWESD 101 Open Doors,,,Not assessed,High School,"901 E. 2nd Avenue Suite 100, Spokane, Washington, 99202",47.65497,-117.39653,Spokane
Newport Heights Elementary,,,Not assessed,Elementary School,"5225 119th Ave SE, Bellevue, Washington, 98006-3301",47.555755,-122.180715,King
Newport Home Link,,,Not assessed,K-12,"1302 W. 5th St., Newport, Washington, 99156",48.17730074,-117.0583025,Pend Oreille
Newport Senior High School,,,Not assessed,High School,"4333 Factoria Boulevard SE, Bellevue, Washington, 98006-1999",47.567835,-122.172121,King
Nine Mile Falls Elementary,,,Not assessed,Elementary School,"10102 W. Charles Rd, Nine Mile Falls, Washington, 99026-9624",47.780237,-117.551305,Spokane
Nisqually Middle School,,,Not assessed,Middle School,"8100 Steilacoom Rd SE, Lacey, Washington, 98503-1998",47.047778,-122.767081,Thurston
NKOA & PAL,,,Not assessed,K-12,"25800 Siyaya Ave NE, Kingston, Washington, 98346",47.79647733,-122.5164327,Kitsap
Nooksack Elementary,,,Not assessed,Elementary School,"3333 Breckenridge Rd., Everson, Washington, 98247-0000",48.926147,-122.307191,Whatcom
Nooksack Reengagement,,,Not assessed,High School,"3326 E Badger Rd, Everson, Washington, 98247",48.964688,-122.307558,Whatcom
Nooksack Valley High School,,,Not assessed,Other,"3326 East Badger Road, Everson, Washington, 98247-0000",48.964688,-122.307558,Whatcom
Nooksack Valley Middle School,,,Not assessed,Middle School,"404 W. Columbia St., Everson, Washington, 98247-0000",48.920758,-122.32743,Whatcom
Nooksack Valley Special Services,,,Not assessed,PK Only,"3326 E. Badger Road, Everson, Washington, 98247-0000",48.964688,-122.307558,Whatcom
North Beach Elementary School,,,Not assessed,Elementary School,"9018 24 AV NW, SEATTLE, Washington, 98117-2801",47.694931,-122.387144,King
North Bell Learning Center,,,Not assessed,Elementary School,"5275 Northwest Drive, Bellingham, Washington, 98226",48.83254759,-122.5408188,Whatcom
North Bend Elementary School,,,Not assessed,Elementary School,"400 E THIRD ST, NORTH BEND, Washington, 98045-0000",47.493955,-121.779033,King
North Central High School,,,Not assessed,Other,"1600 N Howard St, Spokane, Washington, 99205-4798",47.67237,-117.419676,Spokane
North Creek High School,,,Not assessed,High School,"3613 191st PL SE, Bothell, Washington, 98012",47.82546067,-122.1816593,Snohomish
North Elementary,,,Not assessed,Elementary School,"1200 WEST CRAIG STREET, MOSES LAKE, Washington, 98837-0000",47.173245,-119.327179,Grant
North Fork Elementary School,,,Not assessed,Elementary School,"2250 Lewis River Road, Woodland, Washington, 98674",45.926269,-122.724077,Cowlitz
North Franklin Virtual Academy,,,Not assessed,K-12,"1100 W. Clark St., Connell, Washington, 99326",46.66246,-118.872719,Franklin
North Hill Elementary,,,Not assessed,Elementary School,"19835 8th Ave S, Des Moines, Washington, 98148-2246",47.424745,-122.327151,King
North Kitsap High School,,,Not assessed,High School,"1780 NE Hostmark St, Poulsbo, Washington, 98370-7682",47.734659,-122.625755,Kitsap
North Kitsap Options,,,Not assessed,Other,"26331 Barber Cut Off Rd NE, Kingston, Washington, 983469401",47.8026,-122.516348,Kitsap
North Lake Middle School,,,Not assessed,Middle School,"2202 123rd Ave NE, Lake Stevens, Washington, 98258",48.0181,-122.065949,Snohomish
North Mason Homelink Program,,,Not assessed,K-12,"90 E North Mason School Road, Belfair, Washington, 98528-0000",47.4148858,-122.843285,Mason
North Mason Online,,,Not assessed,K-12,"90 N. Mason School Rd, BELFAIR, Washington, 98528",47.41685196,-122.8414905,Mason
North Mason Senior High School,,,Not assessed,High School,"150 E North Mason School Road, Belfair, Washington, 98528-0000",47.413385,-122.841436,Mason
North Middle School,,,Not assessed,Middle School,"2514 Rainier Ave., Everett, Washington, 98201-3176",47.984057,-122.1995,Snohomish
North Pines Middle School,,,Not assessed,Middle School,"701 N Pines Rd, Spokane Valley, Washington, 99206-4995",47.663457,-117.240666,Spokane
North Star Elementary,,,Not assessed,Elementary School,"7719 224th Street East, Graham, Washington, 98338-9216",47.054521,-122.32836,Pierce
North Thurston High School,,,Not assessed,High School,"600 Sleater Kinney Rd NE, Lacey, Washington, 98506-5257",47.052014,-122.832098,Thurston
Northern Heights Elementary Schl,,,Not assessed,Elementary School,"4000 Magrath Rd, Bellingham, Washington, 98226-1729",48.786522,-122.418959,Whatcom
Northgate Elementary School,,,Not assessed,Elementary School,"11725 1 AV NE, SEATTLE, Washington, 98125-4713",47.714803,-122.329574,King
Northport Elementary School,,,Not assessed,Other,"404 10th Street, Northport, Washington, 99157-1280",48.911839,-117.789282,Stevens
Northport High School,,,Not assessed,High School,"404 10th Street, Northport, Washington, 99157-1280",48.911839,-117.789282,Stevens
Northport Homelink Program,,,Not assessed,K-12,"402 10th Street, Northport, Washington, 99157",48.9182189,-117.7789119,Stevens
Northshore Family Partnership,,,Not assessed,Other,"18101 Avondale Road NE, Woodinville, Washington, 98077",47.759372,-122.080546,King
Northshore Middle School,,,Not assessed,Middle School,"12101 NE 160 ST, Bothell, Washington, 98011-4141",47.742699,-122.179725,King
Northshore Networks,,,Not assessed,K-12,"18101 Avondale Road NE, Woodinville, Washington, 98077-9183",47.77806244,-122.1889782,Snohomish
Northshore Online School,,,Not assessed,High School,"3330 Monte Villa Parkway, Bothell, Washington, 98021-8972",47.77702129,-122.1899946,Snohomish
Northshore Special Services,,,Not assessed,PK-12,"3330 Monte Villa Parkway, Bothell, Washington, 98021-8972",47.798087,-122.201445,Snohomish
Northstar Middle School,,,Not assessed,Middle School,"10903 NE 53rd St, Kirkland, Washington, 98033",47.65526113,-122.1943763,King
Northwest Career & Technical Academy,,,Not assessed,High School,"2205 W Campus Pl, Mount Vernon, Washington, 98273",48.4381454,-122.3126799,Skagit
Northwest Career and Technical High School,,,Not assessed,High School,"4500 Steilacoom Blvd SW, Lakewood, Washington, 98499-4098",47.17645,-122.49714,Pierce
Northwood Elementary,,,Not assessed,Elementary School,"9805 24th St E, Edgewood, Washington, 98371-2126",47.237934,-122.298608,Pierce
Northwood Elementary School,,,Not assessed,Elementary School,"4030 86th Ave SE, Mercer Island, Washington, 98040",47.573768,-122.223158,King
Northwood Middle School,,,Not assessed,Middle School,"17007 SE 184th ST, Renton, Washington, 98058-9512",47.436597,-122.114164,King
